reference_mode,variant,glyph_id,body,style_support_count,style_groups,occurrence_count,font_count,file_count,conflict,conflict_detail
gid,*,660,ㄅㄨ,5,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,124,9,17,N,
gid,*,661,ㄓㄨㄥ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,69,6,15,N,
gid,*,664,ㄓ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,6,3,4,N,
gid,*,669,ㄏㄨ,2,BIAOKAI_W5|KAICHU_MD,15,2,7,N,
gid,*,670,ㄨ,2,KAICHU_MD|YUAN_W3W5,7,3,5,N,
gid,*,673,ㄕㄣ,5,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,32,5,11,N,
gid,*,677,ㄖㄥ,1,BIAOKAI_W5,1,1,1,N,
gid,*,678,ㄐㄧㄣ,1,BIAOKAI_W5,3,1,1,N,
gid,*,679,ㄐㄧㄝ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,681,ㄩㄢ,1,BIAOKAI_W5,1,1,1,N,
gid,*,683,ㄋㄟ,2,BIAOKAI_W5|KAICHU_MD,16,2,7,N,
gid,*,684,ㄌㄧㄡ,1,YUAN_W3W5,1,1,1,N,
gid,*,686,ㄍㄨㄥ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,16,4,7,N,
gid,*,689,ㄈㄣ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,64,6,13,N,
gid,*,690,ㄑㄧㄝ,1,KAICHU_MD,1,1,1,N,
gid,*,693,ㄍㄡ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,7,3,5,N,
gid,*,695,ㄏㄨㄚ,3,KAICHU_MD|YUAN_W3W5|YUAN_W7,10,3,6,N,
gid,*,696,ㄆㄧ,1,BIAOKAI_W5,2,1,1,N,
gid,*,697,ㄨ,2,KAICHU_MD|YUAN_W3W5,5,2,3,N,
gid,*,698,ㄕㄥ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,8,3,2,N,
gid,*,702,ㄧㄡ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,9,3,5,N,
gid,*,703,ㄐㄧ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,9,4,5,N,
gid,*,704,ㄈㄢ,3,BIAOKAI_W5|YUAN_W3W5|YUAN_W7,7,3,2,N,
gid,*,706,ㄊㄧㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,36,3,8,N,
gid,*,708,ㄊㄞ,2,BIAOKAI_W5|KAICHU_MD,3,2,2,N,
gid,*,711,ㄕㄠ,1,KAICHU_MD,5,1,4,N,
gid,*,712,ㄧㄡ,1,BIAOKAI_W5,1,1,1,N,
gid,*,713,ㄔ,2,BIAOKAI_W5|KAICHU_MD,4,2,3,N,
gid,*,715,ㄅㄚ,2,KAICHU_MD|YUAN_W3W5,4,2,3,N,
gid,*,719,ㄧㄣ,2,KAICHU_MD|YUAN_W3W5,5,3,3,N,
gid,*,720,ㄒㄧㄣ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,33,5,8,N,
gid,*,722,ㄏㄨ,1,KAICHU_MD,1,1,1,N,
gid,*,723,ㄕㄡ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,83,3,12,N,
gid,*,725,ㄓ,1,BIAOKAI_W5,1,1,1,N,
gid,*,726,ㄨㄣ,3,BIAOKAI_W5|HEI_W7|KAICHU_MD,6,3,4,N,
gid,*,728,ㄐㄧㄣ,1,BIAOKAI_W5,2,1,1,N,
gid,*,729,ㄈㄤ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,58,5,12,N,
gid,*,730,ㄖ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,27,6,5,N,
gid,*,732,ㄩㄝ,1,KAICHU_MD,21,1,3,N,
gid,*,734,ㄑㄧㄢ,1,YUAN_W3W5,1,1,1,N,
gid,*,735,ㄓ,1,KAICHU_MD,2,1,2,N,
gid,*,738,ㄅㄧ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,17,3,7,N,
gid,*,739,ㄇㄠ,2,HEI_W5|KAICHU_MD,2,2,2,N,
gid,*,741,ㄕㄨㄟ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,52,3,7,N,
gid,*,744,ㄈㄨ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,746,ㄆㄧㄢ,1,KAICHU_MD,1,1,1,N,
gid,*,747,ㄧㄚ,1,KAICHU_MD,1,1,1,N,
gid,*,752,ㄕ,1,BIAOKAI_W5,4,1,2,N,
gid,*,754,ㄑㄧㄝ,2,KAICHU_MD|YUAN_W3W5,6,2,4,N,
gid,*,756,ㄓㄨ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,11,4,3,N,
gid,*,760,ㄧ,4,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5,87,5,16,N,
gid,*,761,ㄈㄨ,1,BIAOKAI_W5,3,1,1,N,
gid,*,762,ㄗ,1,KAICHU_MD,1,1,1,N,
gid,*,764,ㄊㄚ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,30,3,13,N,
gid,*,766,ㄉㄞ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,7,3,6,N,
gid,*,767,ㄌㄧㄥ,1,KAICHU_MD,2,1,2,N,
gid,*,770,ㄔㄨㄥ,1,KAICHU_MD,1,1,1,N,
gid,*,776,ㄔㄨ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,66,5,16,N,
gid,*,779,ㄐㄧㄚ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,25,3,9,N,
gid,*,780,ㄍㄨㄥ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,13,3,8,N,
gid,*,781,ㄅㄠ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,12,4,4,N,
gid,*,788,ㄎㄚ,1,KAICHU_MD,6,1,3,N,
gid,*,789,ㄓㄢ,1,KAICHU_MD,2,1,1,N,
gid,*,792,ㄑㄩ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,19,4,5,N,
gid,*,793,ㄎㄜ,4,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5,69,5,15,N,
gid,*,794,ㄍㄨ,1,BIAOKAI_W5,1,1,1,N,
gid,*,795,ㄧㄡ,2,BIAOKAI_W5|KAICHU_MD,41,2,5,N,
gid,*,797,ㄉㄧㄥ,1,KAICHU_MD,4,1,1,N,
gid,*,799,ㄉㄠ,1,BIAOKAI_W5,1,1,1,N,
gid,*,801,ㄙ,1,KAICHU_MD,1,1,1,N,
gid,*,804,ㄌㄧㄥ,1,KAICHU_MD,19,1,6,N,
gid,*,805,ㄓ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,5,3,5,N,
gid,*,806,ㄕ,1,KAICHU_MD,1,1,1,N,
gid,*,809,ㄐㄩ,1,KAICHU_MD,3,1,1,N,
gid,*,812,ㄙ,2,KAICHU_MD|YUAN_W3W5,4,2,3,N,
gid,*,814,ㄨㄞ,3,BIAOKAI_W5|HEI_W5|KAICHU_MD,29,3,7,N,
gid,*,816,ㄕ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,9,3,2,N,
gid,*,818,ㄋㄞ,1,KAICHU_MD,2,2,1,N,
gid,*,819,ㄩㄣ,1,KAICHU_MD,6,1,1,N,
gid,*,820,ㄊㄚ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,3,3,3,N,
gid,*,823,ㄑㄧㄠ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,11,3,5,N,
gid,*,824,ㄗㄨㄛ,1,KAICHU_MD,42,1,4,N,
gid,*,825,ㄕ,1,KAICHU_MD,2,1,2,N,
gid,*,826,ㄅㄨ,2,BIAOKAI_W5|KAICHU_MD,12,2,5,N,
gid,*,827,ㄆㄧㄥ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,19,3,9,N,
gid,*,828,ㄧㄡ,1,BIAOKAI_W5,1,1,1,N,
gid,*,834,ㄉㄚ,2,KAICHU_MD|YUAN_W3W5,7,2,4,N,
gid,*,841,ㄅㄣ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,5,3,3,N,
gid,*,842,ㄨㄟ,2,BIAOKAI_W5|KAICHU_MD,3,2,2,N,
gid,*,845,ㄓㄥ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,38,5,8,N,
gid,*,846,ㄇㄨ,2,BIAOKAI_W5|KAICHU_MD,9,2,4,N,
gid,*,847,ㄇㄧㄣ,2,BIAOKAI_W5|KAICHU_MD,4,2,3,N,
gid,*,849,ㄩㄥ,1,BIAOKAI_W5,2,1,1,N,
gid,*,850,ㄓ,2,KAICHU_MD|YUAN_W3W5,2,2,2,N,
gid,*,859,ㄕㄥ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,59,6,10,N,
gid,*,860,ㄩㄥ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,70,5,15,N,
gid,*,861,ㄕㄨㄞ,1,KAICHU_MD,2,1,1,N,
gid,*,863,ㄧㄡ,2,BIAOKAI_W5|KAICHU_MD,5,2,4,N,
gid,*,867,ㄅㄞ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,6,4,4,N,
gid,*,868,ㄆㄧ,1,KAICHU_MD,3,1,2,N,
gid,*,870,ㄇㄨ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,32,6,8,N,
gid,*,874,ㄕ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,11,4,3,N,
gid,*,877,ㄌㄧ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,40,3,9,N,
gid,*,879,ㄉㄧㄡ,2,BIAOKAI_W5|KAICHU_MD,6,2,2,N,
gid,*,884,ㄐㄧㄠ,1,KAICHU_MD,11,1,5,N,
gid,*,887,ㄈㄤ,1,KAICHU_MD,6,1,1,N,
gid,*,893,ㄈㄚ,1,KAICHU_MD,2,1,1,N,
gid,*,894,ㄒㄧㄡ,2,KAICHU_MD|YUAN_W3W5,4,2,4,N,
gid,*,897,ㄐㄧㄢ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,11,4,2,N,
gid,*,898,ㄖㄣ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,12,3,7,N,
gid,*,901,ㄈㄣ,1,KAICHU_MD,1,1,1,N,
gid,*,904,ㄍㄨㄤ,2,BIAOKAI_W5|KAICHU_MD,3,2,2,N,
gid,*,907,ㄒㄧㄢ,2,BIAOKAI_W5|KAICHU_MD,10,2,7,N,
gid,*,908,ㄑㄩㄢ,2,BIAOKAI_W5|KAICHU_MD,15,2,9,N,
gid,*,909,ㄍㄨㄥ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,5,4,2,N,
gid,*,910,ㄗㄞ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,27,4,11,N,
gid,*,911,ㄅㄧㄥ,2,BIAOKAI_W5|KAICHU_MD,3,2,2,N,
gid,*,912,ㄌㄧㄝ,2,BIAOKAI_W5|KAICHU_MD,4,2,4,N,
gid,*,914,ㄏㄨㄚ,1,KAICHU_MD,3,1,1,N,
gid,*,921,ㄧㄣ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,922,ㄨㄟ,1,KAICHU_MD,2,1,1,N,
gid,*,925,ㄊㄨㄥ,5,BIAOKAI_W5|HEI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,65,5,16,N,
gid,*,930,ㄍㄜ,2,KAICHU_MD|YUAN_W3W5,18,2,11,N,
gid,*,931,ㄒㄧㄤ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,74,5,14,N,
gid,*,932,ㄇㄧㄥ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,11,3,4,N,
gid,*,933,ㄏㄜ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,24,5,12,N,
gid,*,934,ㄔ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,37,3,5,N,
gid,*,938,ㄧㄣ,4,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5,11,5,5,N,
gid,*,939,ㄏㄨㄟ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,38,4,7,N,
gid,*,942,ㄉㄧ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,30,3,10,N,
gid,*,943,ㄗㄞ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,90,4,17,N,
gid,*,949,ㄉㄨㄛ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,38,5,16,N,
gid,*,955,ㄏㄠ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,48,6,11,N,
gid,*,956,ㄊㄚ,2,BIAOKAI_W5|KAICHU_MD,30,2,6,N,
gid,*,957,ㄖㄨ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,36,4,11,N,
gid,*,959,ㄗ,2,HEI_W7|KAICHU_MD,20,2,7,N,
gid,*,960,ㄘㄨㄣ,2,BIAOKAI_W5|KAICHU_MD,3,2,2,N,
gid,*,962,ㄕㄡ,3,HEI_W7|KAICHU_MD|YUAN_W3W5,14,3,3,N,
gid,*,964,ㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,13,3,4,N,
gid,*,966,ㄐㄧㄢ,1,KAICHU_MD,3,1,2,N,
gid,*,971,ㄋㄧㄢ,2,BIAOKAI_W5|KAICHU_MD,7,2,2,N,
gid,*,972,ㄕ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,25,4,10,N,
gid,*,974,ㄇㄤ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,5,3,2,N,
gid,*,979,ㄔㄥ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,52,6,15,N,
gid,*,983,ㄕㄡ,2,KAICHU_MD|YUAN_W3W5,17,2,3,N,
gid,*,984,ㄗㄠ,1,BIAOKAI_W5,2,1,1,N,
gid,*,988,ㄑㄩ,1,KAICHU_MD,7,2,4,N,
gid,*,990,ㄧㄡ,5,BIAOKAI_W5|HEI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,99,6,17,N,
gid,*,995,ㄘ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,31,3,11,N,
gid,*,996,ㄘ,2,BIAOKAI_W5|KAICHU_MD,6,2,5,N,
gid,*,1001,ㄨ,1,KAICHU_MD,5,1,2,N,
gid,*,1003,ㄔ,1,KAICHU_MD,5,1,1,N,
gid,*,1013,ㄅㄞ,1,BIAOKAI_W5,1,1,1,N,
gid,*,1020,ㄌㄠ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,22,3,5,N,
gid,*,1021,ㄎㄠ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,17,5,4,N,
gid,*,1022,ㄦ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,11,3,7,N,
gid,*,1024,ㄦ,1,KAICHU_MD,3,1,2,N,
gid,*,1026,ㄖㄡ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,9,3,6,N,
gid,*,1028,ㄐㄧ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,8,3,5,N,
gid,*,1030,ㄗ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,105,6,15,N,
gid,*,1031,ㄓ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,1037,ㄙㄜ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,10,3,6,N,
gid,*,1040,ㄒㄧㄝ,1,KAICHU_MD,4,1,2,N,
gid,*,1041,ㄒㄧㄥ,5,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,41,6,10,N,
gid,*,1042,ㄧ,2,BIAOKAI_W5|KAICHU_MD,3,2,2,N,
gid,*,1043,ㄒㄧ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,1047,ㄨㄟ,2,BIAOKAI_W5|KAICHU_MD,6,2,5,N,
gid,*,1048,ㄓㄨ,1,KAICHU_MD,15,1,6,N,
gid,*,1052,ㄅㄢ,2,BIAOKAI_W5|KAICHU_MD,14,2,6,N,
gid,*,1054,ㄏㄜ,3,BIAOKAI_W5|HEI_W7|KAICHU_MD,18,3,8,N,
gid,*,1055,ㄍㄨ,2,BIAOKAI_W5|KAICHU_MD,3,2,2,N,
gid,*,1057,ㄧㄡ,1,KAICHU_MD,22,1,3,N,
gid,*,1060,ㄕㄣ,2,HEI_W7|KAICHU_MD,39,2,6,N,
gid,*,1063,ㄙ,1,BIAOKAI_W5,2,1,1,N,
gid,*,1064,ㄉㄢ,2,BIAOKAI_W5|KAICHU_MD,7,2,5,N,
gid,*,1066,ㄗㄨㄛ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,31,3,12,N,
gid,*,1067,ㄋㄧ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,95,6,17,N,
gid,*,1069,ㄉㄧ,2,KAICHU_MD|YUAN_W3W5,8,2,5,N,
gid,*,1076,ㄎㄜ,2,BIAOKAI_W5|YUAN_W3W5,4,2,2,N,
gid,*,1077,ㄇㄧㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,7,3,5,N,
gid,*,1080,ㄌㄥ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,1081,ㄅㄧㄝ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,21,4,10,N,
gid,*,1082,ㄆㄢ,1,KAICHU_MD,2,1,2,N,
gid,*,1083,ㄌㄧ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,13,4,5,N,
gid,*,1087,ㄓㄨ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,12,4,5,N,
gid,*,1088,ㄋㄨ,2,BIAOKAI_W5|KAICHU_MD,4,2,3,N,
gid,*,1091,ㄐㄧ,1,KAICHU_MD,3,1,3,N,
gid,*,1092,ㄌㄨㄢ,1,KAICHU_MD,2,1,1,N,
gid,*,1097,ㄈㄡ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,7,3,3,N,
gid,*,1099,ㄅㄚ,2,BIAOKAI_W5|KAICHU_MD,7,2,7,N,
gid,*,1103,ㄔㄥ,1,KAICHU_MD,4,1,3,N,
gid,*,1105,ㄐㄩㄣ,2,BIAOKAI_W5|YUAN_W3W5,15,2,1,N,
gid,*,1107,ㄍㄠ,2,BIAOKAI_W5|KAICHU_MD,10,2,7,N,
gid,*,1110,ㄒㄧ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,9,4,5,N,
gid,*,1112,ㄔㄠ,1,BIAOKAI_W5,3,1,1,N,
gid,*,1116,ㄧㄚ,2,KAICHU_MD|YUAN_W3W5,2,2,2,N,
gid,*,1122,ㄎㄨㄣ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,7,4,3,N,
gid,*,1130,ㄎㄢ,1,BIAOKAI_W5,1,1,1,N,
gid,*,1131,ㄙㄜ,1,KAICHU_MD,17,1,2,N,
gid,*,1132,ㄗㄨㄛ,1,KAICHU_MD,1,1,1,N,
gid,*,1135,ㄓㄨㄤ,2,KAICHU_MD|YUAN_W3W5,3,2,3,N,
gid,*,1136,ㄐㄧㄚ,1,KAICHU_MD,8,1,2,N,
gid,*,1142,ㄇㄧㄠ,1,KAICHU_MD,2,1,2,N,
gid,*,1148,ㄊㄨㄛ,1,KAICHU_MD,1,1,1,N,
gid,*,1153,ㄨㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,24,4,10,N,
gid,*,1157,ㄐㄩ,2,KAICHU_MD|YUAN_W7,4,2,2,N,
gid,*,1166,ㄒㄧ,2,BIAOKAI_W5|KAICHU_MD,5,2,2,N,
gid,*,1167,ㄒㄩ,2,BIAOKAI_W5|KAICHU_MD,10,2,5,N,
gid,*,1172,ㄉㄧ,2,BIAOKAI_W5|KAICHU_MD,9,3,3,N,
gid,*,1174,ㄒㄧㄥ,2,KAICHU_MD|YUAN_W3W5,12,2,6,N,
gid,*,1179,ㄓ,1,BIAOKAI_W5,1,1,1,N,
gid,*,1181,ㄔㄣ,1,YUAN_W7,1,1,1,N,
gid,*,1182,ㄎㄨㄞ,5,BIAOKAI_W5|HEI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,27,5,11,N,
gid,*,1186,ㄨㄛ,6,BIAOKAI_W5|HEI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,131,7,11,N,
gid,*,1188,ㄎㄤ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,5,3,2,N,
gid,*,1189,ㄉㄡ,1,BIAOKAI_W5,1,1,1,N,
gid,*,1190,ㄐㄧ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,9,3,4,N,
gid,*,1191,ㄈㄨ,2,BIAOKAI_W5|KAICHU_MD,5,2,3,N,
gid,*,1194,ㄅㄚ,3,BIAOKAI_W5|HEI_W5|KAICHU_MD,20,3,9,N,
gid,*,1196,ㄓㄠ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,11,3,5,N,
gid,*,1197,ㄆㄧ,1,KAICHU_MD,1,1,1,N,
gid,*,1199,ㄕㄨ,2,BIAOKAI_W5|YUAN_W3W5,2,2,1,N,
gid,*,1201,ㄓㄜ,2,BIAOKAI_W5|YUAN_W3W5,3,2,1,N,
gid,*,1202,ㄅㄢ,2,BIAOKAI_W5|KAICHU_MD,2,2,2,N,
gid,*,1203,ㄊㄡ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W7,6,3,3,N,
gid,*,1204,ㄓㄨㄚ,1,KAICHU_MD,1,1,1,N,
gid,*,1207,ㄍㄞ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,13,3,8,N,
gid,*,1208,ㄍㄨㄥ,1,KAICHU_MD,3,1,2,N,
gid,*,1211,ㄍㄥ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,13,4,7,N,
gid,*,1212,ㄕㄨ,2,BIAOKAI_W5|KAICHU_MD,4,2,3,N,
gid,*,1215,ㄘㄞ,1,KAICHU_MD,1,1,1,N,
gid,*,1225,ㄅㄨ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,59,4,10,N,
gid,*,1226,ㄇㄟ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,35,3,11,N,
gid,*,1227,ㄑㄧㄡ,3,HEI_W7|KAICHU_MD|YUAN_W3W5,6,3,4,N,
gid,*,1236,ㄐㄩㄝ,2,BIAOKAI_W5|KAICHU_MD,14,2,6,N,
gid,*,1242,ㄇㄟ,4,BIAOKAI_W5|HEI_W5|KAICHU_MD|YUAN_W3W5,17,4,7,N,
gid,*,1260,ㄊㄚ,1,KAICHU_MD,1,1,1,N,
gid,*,1266,ㄋㄢ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,3,3,3,N,
gid,*,1275,ㄒㄧ,1,YUAN_W3W5,2,1,1,N,
gid,*,1280,ㄓㄡ,1,KAICHU_MD,2,1,1,N,
gid,*,1282,ㄉㄨ,1,YUAN_W3W5,9,1,1,N,
gid,*,1283,ㄩ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,8,3,4,N,
gid,*,1284,ㄌㄧㄤ,3,BIAOKAI_W5|YUAN_W3W5|YUAN_W7,3,3,2,N,
gid,*,1288,ㄐㄧㄢ,1,KAICHU_MD,7,1,4,N,
gid,*,1289,,0,,11,4,4,N,KAICHU_MD:ㄐㄧㄠ/ㄐㄩㄝ
gid,*,1290,ㄧㄢ,2,BIAOKAI_W5|YUAN_W7,3,2,1,N,
gid,*,1292,ㄉㄡ,1,KAICHU_MD,1,1,1,N,
gid,*,1296,ㄗㄡ,1,KAICHU_MD,6,1,5,N,
gid,*,1297,ㄗㄨ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,15,3,4,N,
gid,*,1298,ㄕㄣ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,74,4,15,N,
gid,*,1299,ㄔㄜ,1,KAICHU_MD,1,1,1,N,
gid,*,1300,ㄒㄧㄣ,1,BIAOKAI_W5,1,1,1,N,
gid,*,1306,ㄒㄩㄣ,1,KAICHU_MD,1,1,1,N,
gid,*,1311,ㄋㄚ,1,KAICHU_MD,1,1,1,N,
gid,*,1315,ㄈㄤ,1,KAICHU_MD,9,1,1,N,
gid,*,1320,ㄅㄧㄥ,4,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5|YUAN_W7,24,4,9,N,
gid,*,1322,ㄖㄨ,1,KAICHU_MD,1,1,1,N,
gid,*,1323,ㄕ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,25,5,7,N,
gid,*,1324,ㄒㄧㄝ,4,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5,31,5,12,N,
gid,*,1326,ㄒㄧㄤ,2,BIAOKAI_W5|KAICHU_MD,5,2,2,N,
gid,*,1327,ㄐㄧㄥ,1,BIAOKAI_W5,1,1,1,N,
gid,*,1329,ㄧ,2,BIAOKAI_W5|KAICHU_MD,12,2,6,N,
gid,*,1331,ㄐㄧㄚ,2,BIAOKAI_W5|KAICHU_MD,23,2,4,N,
gid,*,1332,ㄕ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,14,3,7,N,
gid,*,1334,ㄍㄨㄥ,1,YUAN_W3W5,2,1,1,N,
gid,*,1335,ㄌㄧ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,8,3,5,N,
gid,*,1336,ㄌㄞ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,48,3,19,N,
gid,*,1339,ㄅㄧㄥ,1,KAICHU_MD,6,1,4,N,
gid,*,1348,ㄊㄨ,1,KAICHU_MD,4,1,1,N,
gid,*,1349,ㄦ,2,KAICHU_MD|YUAN_W3W5,6,3,5,N,
gid,*,1351,ㄌㄧㄤ,2,KAICHU_MD|YUAN_W3W5,17,2,6,N,
gid,*,1352,ㄐㄩ,1,KAICHU_MD,8,1,4,N,
gid,*,1353,ㄑㄧ,1,KAICHU_MD,10,1,8,N,
gid,*,1357,ㄎㄜ,1,KAICHU_MD,1,1,1,N,
gid,*,1361,ㄉㄠ,5,BIAOKAI_W5|HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,81,5,17,N,
gid,*,1363,ㄓ,1,KAICHU_MD,1,1,1,N,
gid,*,1368,ㄒㄧㄝ,4,HEI_W7|KAICHU_MD|YUAN_W3W5|YUAN_W7,6,4,2,N,
gid,*,1375,ㄑㄩ,3,BIAOKAI_W5|KAICHU_MD|YUAN_W3W5,18,3,8,N,
